,Departure,Price
0,2021-11-16,"163,00 €"
1,2021-11-18,"71,00 €"
2,2021-11-20,"99,79 €"
3,2021-11-21,"187,00 €"
4,2021-11-23,"81,00 €"
5,2021-11-25,"142,00 €"
6,2021-11-27,"51,99 €"
7,2021-11-28,"153,39 €"
8,2021-11-30,"62,00 €"
9,2021-12-02,"97,99 €"
10,2021-12-04,"155,80 €"
11,2021-12-05,"93,00 €"
12,2021-12-07,"21,99 €"
13,2021-12-09,"14,99 €"
14,2021-12-11,"14,99 €"
15,2021-12-12,"14,99 €"
16,2021-12-14,"14,99 €"
