,Departure,Price
0,2022-01-22,"17,99 €"
1,2022-01-25,"70,99 €"
2,2022-01-27,"70,99 €"
3,2022-01-29,"19,99 €"
4,2022-01-30,"106,99 €"
5,2022-02-01,"21,99 €"
6,2022-02-03,"21,99 €"
7,2022-02-05,"21,99 €"
8,2022-02-06,"21,99 €"
9,2022-02-08,"21,99 €"
10,2022-02-10,"21,99 €"
11,2022-02-12,"21,99 €"
12,2022-02-13,"21,99 €"
13,2022-02-15,"22,00 €"
14,2022-02-17,"21,99 €"
15,2022-02-19,"21,99 €"
16,2022-02-20,"43,99 €"
17,2022-02-22,"21,99 €"
18,2022-02-24,"21,99 €"
19,2022-02-26,"21,99 €"
20,2022-02-27,"26,49 €"
21,2022-03-01,"21,99 €"
22,2022-03-03,"21,99 €"
23,2022-03-05,"21,99 €"
24,2022-03-06,"62,00 €"
25,2022-03-08,"24,00 €"
26,2022-03-10,"132,79 €"
27,2022-03-12,"36,00 €"
28,2022-03-13,"47,00 €"
29,2022-03-15,"22,00 €"
30,2022-03-17,"30,00 €"
31,2022-03-19,"24,00 €"
32,2022-03-20,"62,00 €"
33,2022-03-22,"24,00 €"
34,2022-03-24,"36,00 €"
35,2022-03-26,"24,00 €"
36,2022-03-28,"22,00 €"
37,2022-03-29,"22,00 €"
38,2022-03-31,"30,00 €"
39,2022-04-01,"47,00 €"
40,2022-04-02,"54,00 €"
41,2022-04-04,"41,00 €"
42,2022-04-05,"36,99 €"
43,2022-04-07,"47,00 €"
44,2022-04-08,"71,00 €"
45,2022-04-09,"54,00 €"
46,2022-04-11,"36,00 €"
47,2022-04-12,"107,00 €"
48,2022-04-14,"107,00 €"
49,2022-04-15,"49,99 €"
50,2022-04-16,"81,00 €"
51,2022-04-18,"133,99 €"
52,2022-04-19,"100,99 €"
53,2022-04-21,"41,99 €"
54,2022-04-22,"58,99 €"
55,2022-04-23,"67,40 €"
56,2022-04-25,"47,00 €"
57,2022-04-26,"41,99 €"
58,2022-04-28,"54,00 €"
59,2022-04-29,"153,49 €"
60,2022-04-30,"115,99 €"
61,2022-05-02,"45,99 €"
62,2022-05-03,"66,19 €"
63,2022-05-05,"49,99 €"
64,2022-05-06,"66,99 €"
65,2022-05-07,"42,99 €"
66,2022-05-09,"36,00 €"
67,2022-05-10,"48,99 €"
68,2022-05-12,"54,00 €"
69,2022-05-13,"115,99 €"
70,2022-05-14,"62,00 €"
71,2022-05-16,"71,00 €"
72,2022-05-17,"49,99 €"
73,2022-05-19,"36,99 €"
74,2022-05-20,"49,99 €"
75,2022-05-21,"42,99 €"
