,Departure,Price
0,2021-11-20,"123,00 €"
1,2021-11-21,"247,00 €"
2,2021-11-25,"163,00 €"
3,2021-11-27,"62,00 €"
4,2021-11-28,"187,00 €"
5,2021-11-30,"88,49 €"
6,2021-12-02,"142,00 €"
7,2021-12-04,"230,99 €"
8,2021-12-05,"123,00 €"
9,2021-12-07,"24,00 €"
10,2021-12-09,"24,00 €"
11,2021-12-11,"16,99 €"
12,2021-12-12,"16,99 €"
13,2021-12-14,"16,99 €"
14,2021-12-16,"19,99 €"
15,2021-12-18,"23,99 €"
16,2021-12-19,"23,99 €"
17,2021-12-21,"35,99 €"
18,2021-12-23,"81,00 €"
19,2021-12-26,"88,49 €"
20,2021-12-28,"81,00 €"
21,2021-12-30,"93,00 €"
22,2022-01-01,"187,00 €"
23,2022-01-02,"328,93 €"
24,2022-01-04,"187,00 €"
25,2022-01-06,"142,00 €"
26,2022-01-08,"174,99 €"
27,2022-01-09,"215,00 €"
28,2022-01-11,"107,00 €"
29,2022-01-13,"36,00 €"
30,2022-01-15,"26,49 €"
31,2022-01-16,"36,00 €"
32,2022-01-18,"24,00 €"
33,2022-01-20,"36,00 €"
34,2022-01-22,"30,00 €"
35,2022-01-23,"30,00 €"
36,2022-01-25,"24,00 €"
37,2022-01-27,"38,99 €"
38,2022-01-29,"20,00 €"
39,2022-01-30,"24,00 €"
40,2022-02-01,"29,99 €"
41,2022-02-03,"35,99 €"
42,2022-02-05,"29,99 €"
43,2022-02-06,"47,00 €"
44,2022-02-08,"35,99 €"
45,2022-02-10,"58,99 €"
46,2022-02-12,"30,00 €"
47,2022-02-13,"47,00 €"
48,2022-02-15,"30,00 €"
49,2022-02-17,"30,00 €"
50,2022-02-19,"30,00 €"
51,2022-02-20,"88,49 €"
52,2022-02-22,"41,00 €"
53,2022-02-24,"58,99 €"
54,2022-02-26,"76,99 €"
55,2022-02-27,"61,99 €"
56,2022-03-01,"35,99 €"
57,2022-03-03,"35,99 €"
58,2022-03-05,"29,99 €"
59,2022-03-06,"62,00 €"
60,2022-03-08,"35,99 €"
61,2022-03-10,"35,99 €"
62,2022-03-12,"21,99 €"
63,2022-03-13,"54,00 €"
64,2022-03-15,"21,99 €"
65,2022-03-17,"21,99 €"
66,2022-03-19,"29,99 €"
67,2022-03-20,"47,00 €"
