,Departure,Price
0,2021-11-27,"93,00 €"
1,2021-11-28,"163,00 €"
2,2021-12-02,"142,00 €"
3,2021-12-04,"215,00 €"
4,2021-12-05,"73,49 €"
5,2021-12-07,"24,00 €"
6,2021-12-09,"30,00 €"
7,2021-12-11,"16,99 €"
8,2021-12-12,"16,99 €"
9,2021-12-14,"16,99 €"
10,2021-12-16,"29,99 €"
11,2021-12-18,"19,99 €"
12,2021-12-19,"30,00 €"
13,2021-12-21,"23,99 €"
14,2021-12-23,"61,99 €"
15,2021-12-26,"66,99 €"
16,2021-12-28,"58,99 €"
17,2021-12-30,"81,00 €"
18,2022-01-01,"214,99 €"
19,2022-01-02,"328,93 €"
20,2022-01-04,"187,00 €"
21,2022-01-06,"142,00 €"
22,2022-01-08,"200,99 €"
23,2022-01-09,"215,00 €"
24,2022-01-11,"107,00 €"
25,2022-01-13,"41,00 €"
26,2022-01-15,"32,99 €"
27,2022-01-16,"36,00 €"
28,2022-01-18,"16,79 €"
29,2022-01-20,"25,19 €"
30,2022-01-22,"36,00 €"
31,2022-01-23,"36,00 €"
32,2022-01-25,"45,99 €"
33,2022-01-27,"36,00 €"
34,2022-01-29,"30,00 €"
35,2022-01-30,"30,00 €"
36,2022-02-01,"29,99 €"
37,2022-02-03,"35,99 €"
38,2022-02-05,"30,00 €"
39,2022-02-06,"46,99 €"
40,2022-02-08,"35,99 €"
41,2022-02-10,"62,00 €"
42,2022-02-12,"30,00 €"
43,2022-02-13,"47,00 €"
44,2022-02-15,"29,99 €"
45,2022-02-17,"30,00 €"
46,2022-02-19,"45,99 €"
47,2022-02-20,"80,99 €"
48,2022-02-22,"41,00 €"
49,2022-02-24,"58,99 €"
50,2022-02-26,"76,99 €"
51,2022-02-27,"61,99 €"
52,2022-03-01,"35,99 €"
53,2022-03-03,"35,99 €"
54,2022-03-05,"29,99 €"
55,2022-03-06,"62,00 €"
56,2022-03-08,"35,99 €"
57,2022-03-10,"35,99 €"
58,2022-03-12,"24,00 €"
59,2022-03-13,"54,00 €"
60,2022-03-15,"21,99 €"
61,2022-03-17,"21,99 €"
62,2022-03-19,"29,99 €"
63,2022-03-20,"47,00 €"
64,2022-03-22,"36,00 €"
65,2022-03-24,"21,99 €"
66,2022-03-26,"36,00 €"
