,Departure,Price
0,2021-12-21,"62,99 €"
1,2021-12-23,"36,00 €"
2,2021-12-26,"99,12 €"
3,2021-12-28,"29,99 €"
4,2021-12-30,"52,99 €"
5,2022-01-01,"58,99 €"
6,2022-01-02,"187,00 €"
7,2022-01-04,"107,00 €"
8,2022-01-06,"76,99 €"
9,2022-01-08,"81,00 €"
10,2022-01-09,"107,00 €"
11,2022-01-11,"50,99 €"
12,2022-01-13,"19,99 €"
13,2022-01-15,"38,99 €"
14,2022-01-16,"38,99 €"
15,2022-01-18,"19,99 €"
16,2022-01-20,"20,00 €"
17,2022-01-22,"20,00 €"
18,2022-01-23,"20,00 €"
19,2022-01-25,"19,99 €"
20,2022-01-27,"20,00 €"
21,2022-01-29,"19,99 €"
22,2022-01-30,"20,00 €"
23,2022-02-01,"21,49 €"
24,2022-02-03,"26,99 €"
25,2022-02-05,"24,00 €"
26,2022-02-06,"47,00 €"
27,2022-02-08,"27,59 €"
28,2022-02-10,"49,99 €"
29,2022-02-12,"28,20 €"
30,2022-02-13,"36,00 €"
31,2022-02-15,"24,00 €"
32,2022-02-17,"30,00 €"
33,2022-02-19,"36,00 €"
34,2022-02-20,"93,00 €"
35,2022-02-22,"36,00 €"
36,2022-02-24,"66,99 €"
37,2022-02-26,"62,00 €"
38,2022-02-27,"48,99 €"
39,2022-03-01,"27,59 €"
40,2022-03-03,"33,59 €"
41,2022-03-05,"24,00 €"
42,2022-03-06,"71,00 €"
43,2022-03-08,"30,00 €"
44,2022-03-10,"158,09 €"
45,2022-03-12,"24,00 €"
46,2022-03-13,"54,00 €"
47,2022-03-15,"22,00 €"
48,2022-03-17,"24,00 €"
49,2022-03-19,"28,20 €"
50,2022-03-20,"47,00 €"
51,2022-03-22,"30,00 €"
52,2022-03-24,"24,00 €"
53,2022-03-26,"36,00 €"
54,2022-03-28,"36,00 €"
55,2022-03-29,"49,99 €"
56,2022-03-31,"62,00 €"
57,2022-04-01,"74,99 €"
58,2022-04-02,"74,99 €"
59,2022-04-04,"47,99 €"
60,2022-04-05,"66,19 €"
61,2022-04-07,"47,00 €"
62,2022-04-08,"74,99 €"
63,2022-04-09,"93,00 €"
64,2022-04-11,"133,99 €"
65,2022-04-12,"114,19 €"
66,2022-04-14,"114,19 €"
67,2022-04-15,"99,79 €"
68,2022-04-16,"123,00 €"
69,2022-04-18,"132,79 €"
70,2022-04-19,"81,00 €"
