,Departure,Price
0,2021-11-16,"163,00 €"
1,2021-11-18,"143,99 €"
2,2021-11-20,"132,79 €"
3,2021-11-23,"132,99 €"
4,2021-11-25,"187,00 €"
5,2021-11-27,"47,00 €"
6,2021-11-28,"202,19 €"
7,2021-11-30,"58,99 €"
8,2021-12-02,"123,00 €"
9,2021-12-04,"178,59 €"
10,2021-12-05,"107,00 €"
11,2021-12-07,"22,49 €"
12,2021-12-09,"17,00 €"
13,2021-12-11,"16,99 €"
14,2021-12-12,"16,99 €"
15,2021-12-14,"16,99 €"
16,2021-12-16,"16,99 €"
17,2021-12-18,"16,99 €"
18,2021-12-19,"23,99 €"
19,2021-12-21,"40,99 €"
20,2021-12-23,"81,00 €"
21,2021-12-26,"80,99 €"
22,2021-12-28,"61,99 €"
23,2021-12-30,"80,99 €"
24,2022-01-01,"200,99 €"
25,2022-01-02,"267,99 €"
26,2022-01-04,"174,99 €"
27,2022-01-06,"163,00 €"
28,2022-01-08,"174,99 €"
29,2022-01-09,"230,99 €"
30,2022-01-11,"115,99 €"
31,2022-01-13,"36,00 €"
32,2022-01-15,"15,00 €"
33,2022-01-16,"30,00 €"
34,2022-01-18,"24,00 €"
35,2022-01-20,"30,00 €"
36,2022-01-22,"24,00 €"
37,2022-01-23,"30,00 €"
38,2022-01-25,"24,00 €"
39,2022-01-27,"30,00 €"
40,2022-01-29,"14,99 €"
41,2022-01-30,"24,00 €"
42,2022-02-03,"35,99 €"
43,2022-02-05,"29,99 €"
44,2022-02-06,"47,00 €"
45,2022-02-08,"35,99 €"
46,2022-02-10,"58,99 €"
47,2022-02-12,"29,99 €"
48,2022-02-13,"47,00 €"
49,2022-02-15,"29,99 €"
50,2022-02-17,"30,00 €"
51,2022-02-19,"29,99 €"
52,2022-02-20,"88,49 €"
53,2022-02-22,"41,00 €"
54,2022-02-24,"58,99 €"
55,2022-02-26,"76,99 €"
56,2022-02-27,"62,00 €"
57,2022-03-01,"35,99 €"
58,2022-03-03,"35,99 €"
59,2022-03-05,"29,99 €"
60,2022-03-06,"62,00 €"
61,2022-03-08,"35,99 €"
62,2022-03-10,"35,99 €"
63,2022-03-12,"21,99 €"
64,2022-03-13,"47,00 €"
65,2022-03-15,"21,99 €"
