,Departure,Price
0,2022-01-18,"53,99 €"
1,2022-01-20,"16,79 €"
2,2022-01-22,"17,99 €"
3,2022-01-23,"106,99 €"
4,2022-01-25,"16,79 €"
5,2022-01-27,"16,79 €"
6,2022-01-29,"16,99 €"
7,2022-01-30,"32,79 €"
8,2022-02-01,"21,99 €"
9,2022-02-03,"22,00 €"
10,2022-02-05,"21,99 €"
11,2022-02-06,"22,00 €"
12,2022-02-08,"21,99 €"
13,2022-02-10,"21,99 €"
14,2022-02-12,"22,00 €"
15,2022-02-13,"24,00 €"
16,2022-02-15,"22,00 €"
17,2022-02-17,"45,99 €"
18,2022-02-19,"77,99 €"
19,2022-02-20,"76,99 €"
20,2022-02-22,"22,00 €"
21,2022-02-24,"39,99 €"
22,2022-02-26,"26,49 €"
23,2022-02-27,"58,99 €"
24,2022-03-01,"21,99 €"
25,2022-03-03,"24,00 €"
26,2022-03-05,"21,49 €"
27,2022-03-06,"62,00 €"
28,2022-03-08,"24,00 €"
29,2022-03-10,"132,79 €"
30,2022-03-12,"36,00 €"
31,2022-03-13,"47,00 €"
32,2022-03-15,"30,00 €"
33,2022-03-17,"24,00 €"
34,2022-03-19,"30,00 €"
35,2022-03-20,"62,00 €"
36,2022-03-22,"19,19 €"
37,2022-03-24,"30,00 €"
38,2022-03-26,"24,00 €"
39,2022-03-28,"22,00 €"
40,2022-03-29,"22,00 €"
41,2022-03-31,"36,00 €"
42,2022-04-01,"41,99 €"
43,2022-04-02,"39,49 €"
44,2022-04-04,"54,00 €"
45,2022-04-05,"36,99 €"
46,2022-04-07,"47,00 €"
47,2022-04-08,"71,00 €"
48,2022-04-09,"54,00 €"
49,2022-04-11,"64,99 €"
50,2022-04-12,"107,00 €"
51,2022-04-14,"93,00 €"
52,2022-04-15,"46,49 €"
53,2022-04-16,"88,49 €"
54,2022-04-18,"123,00 €"
55,2022-04-19,"93,00 €"
56,2022-04-21,"41,99 €"
57,2022-04-22,"42,99 €"
58,2022-04-23,"67,40 €"
59,2022-04-25,"43,99 €"
60,2022-04-26,"39,49 €"
61,2022-04-28,"47,00 €"
62,2022-04-29,"153,49 €"
63,2022-04-30,"115,99 €"
64,2022-05-02,"66,99 €"
65,2022-05-03,"66,19 €"
66,2022-05-05,"49,99 €"
67,2022-05-06,"62,00 €"
68,2022-05-07,"42,99 €"
69,2022-05-09,"54,00 €"
70,2022-05-10,"48,99 €"
71,2022-05-12,"54,00 €"
72,2022-05-13,"115,99 €"
73,2022-05-14,"62,00 €"
74,2022-05-16,"71,00 €"
75,2022-05-17,"48,99 €"
