,Departure,Price
0,2021-11-11,"302,94 €"
1,2021-11-13,"42,99 €"
2,2021-11-14,"132,79 €"
3,2021-11-16,"116,39 €"
4,2021-11-18,"80,99 €"
5,2021-11-20,"101,60 €"
6,2021-11-21,"178,59 €"
7,2021-11-23,"71,00 €"
8,2021-11-25,"76,49 €"
9,2021-11-27,"54,00 €"
10,2021-11-28,"135,10 €"
11,2021-11-30,"66,99 €"
12,2021-12-02,"130,49 €"
13,2021-12-04,"205,39 €"
14,2021-12-05,"107,00 €"
15,2021-12-07,"32,99 €"
16,2021-12-09,"30,00 €"
17,2021-12-11,"14,99 €"
18,2021-12-12,"14,99 €"
19,2021-12-14,"14,99 €"
20,2021-12-16,"16,99 €"
21,2021-12-18,"35,99 €"
22,2021-12-19,"36,00 €"
23,2021-12-21,"53,99 €"
24,2021-12-23,"81,00 €"
25,2021-12-26,"81,00 €"
26,2021-12-28,"92,99 €"
27,2021-12-30,"123,00 €"
28,2022-01-01,"187,00 €"
29,2022-01-02,"247,00 €"
30,2022-01-04,"174,99 €"
31,2022-01-06,"141,99 €"
32,2022-01-08,"153,49 €"
33,2022-01-09,"200,99 €"
34,2022-01-11,"88,49 €"
35,2022-01-13,"24,00 €"
36,2022-01-15,"24,00 €"
37,2022-01-16,"24,00 €"
38,2022-01-18,"15,00 €"
39,2022-01-20,"24,00 €"
40,2022-01-22,"24,00 €"
41,2022-01-23,"24,00 €"
42,2022-01-25,"15,00 €"
43,2022-01-27,"30,00 €"
44,2022-01-29,"15,00 €"
45,2022-01-30,"15,00 €"
46,2022-02-01,"35,99 €"
47,2022-02-03,"35,99 €"
48,2022-02-05,"36,00 €"
49,2022-02-06,"54,00 €"
50,2022-02-08,"35,99 €"
51,2022-02-10,"51,99 €"
52,2022-02-12,"35,99 €"
53,2022-02-13,"54,00 €"
54,2022-02-15,"35,99 €"
55,2022-02-17,"36,00 €"
56,2022-02-19,"35,99 €"
57,2022-02-20,"88,49 €"
58,2022-02-22,"35,99 €"
59,2022-02-24,"51,99 €"
60,2022-02-26,"66,99 €"
61,2022-02-27,"62,00 €"
62,2022-03-01,"35,99 €"
63,2022-03-03,"35,99 €"
64,2022-03-05,"29,99 €"
65,2022-03-06,"62,00 €"
66,2022-03-08,"35,99 €"
67,2022-03-10,"35,99 €"
