,Departure,Price
0,2022-01-20,"53,99 €"
1,2022-01-22,"19,99 €"
2,2022-01-23,"344,93 €"
3,2022-01-25,"25,19 €"
4,2022-01-27,"48,59 €"
5,2022-01-29,"19,99 €"
6,2022-01-30,"80,99 €"
7,2022-02-01,"23,99 €"
8,2022-02-03,"21,99 €"
9,2022-02-05,"21,99 €"
10,2022-02-06,"27,49 €"
11,2022-02-08,"21,99 €"
12,2022-02-10,"21,99 €"
13,2022-02-12,"21,99 €"
14,2022-02-13,"22,00 €"
15,2022-02-15,"22,00 €"
16,2022-02-17,"38,99 €"
17,2022-02-19,"52,99 €"
18,2022-02-20,"59,99 €"
19,2022-02-22,"21,99 €"
20,2022-02-24,"35,99 €"
21,2022-02-26,"26,49 €"
22,2022-02-27,"45,99 €"
23,2022-03-01,"21,99 €"
24,2022-03-03,"22,00 €"
25,2022-03-05,"21,99 €"
26,2022-03-06,"71,00 €"
27,2022-03-08,"24,00 €"
28,2022-03-10,"132,79 €"
29,2022-03-12,"41,00 €"
30,2022-03-13,"47,00 €"
31,2022-03-15,"30,00 €"
32,2022-03-17,"30,00 €"
33,2022-03-19,"21,49 €"
34,2022-03-20,"62,00 €"
35,2022-03-22,"24,00 €"
36,2022-03-24,"36,00 €"
37,2022-03-26,"24,00 €"
38,2022-03-28,"22,00 €"
39,2022-03-29,"22,00 €"
40,2022-03-31,"36,00 €"
41,2022-04-01,"47,00 €"
42,2022-04-02,"43,99 €"
43,2022-04-04,"41,00 €"
44,2022-04-05,"36,99 €"
45,2022-04-07,"47,00 €"
46,2022-04-08,"71,00 €"
47,2022-04-09,"54,00 €"
48,2022-04-11,"26,99 €"
49,2022-04-12,"107,00 €"
50,2022-04-14,"93,00 €"
51,2022-04-15,"46,49 €"
52,2022-04-16,"81,00 €"
53,2022-04-18,"133,99 €"
54,2022-04-19,"93,00 €"
55,2022-04-21,"42,99 €"
56,2022-04-22,"53,99 €"
57,2022-04-23,"70,99 €"
58,2022-04-25,"47,00 €"
59,2022-04-26,"41,99 €"
60,2022-04-28,"54,00 €"
61,2022-04-29,"153,49 €"
62,2022-04-30,"115,99 €"
63,2022-05-02,"45,99 €"
64,2022-05-03,"66,19 €"
65,2022-05-05,"49,99 €"
66,2022-05-06,"62,00 €"
67,2022-05-07,"42,99 €"
68,2022-05-09,"36,00 €"
69,2022-05-10,"48,99 €"
70,2022-05-12,"54,00 €"
71,2022-05-13,"115,99 €"
72,2022-05-14,"62,00 €"
73,2022-05-16,"71,00 €"
74,2022-05-17,"49,99 €"
75,2022-05-19,"36,99 €"
76,2022-05-20,"49,99 €"
