,Departure,Price
0,2022-01-22,"76,99 €"
1,2022-01-23,"214,99 €"
2,2022-01-25,"88,49 €"
3,2022-01-27,"76,99 €"
4,2022-01-29,"19,99 €"
5,2022-01-30,"133,99 €"
6,2022-02-01,"24,99 €"
7,2022-02-03,"24,00 €"
8,2022-02-05,"21,99 €"
9,2022-02-06,"21,99 €"
10,2022-02-08,"21,99 €"
11,2022-02-10,"20,24 €"
12,2022-02-12,"21,99 €"
13,2022-02-13,"21,99 €"
14,2022-02-15,"24,99 €"
15,2022-02-17,"26,49 €"
16,2022-02-19,"29,99 €"
17,2022-02-20,"50,99 €"
18,2022-02-22,"24,00 €"
19,2022-02-24,"29,99 €"
20,2022-02-26,"21,99 €"
21,2022-02-27,"35,99 €"
22,2022-03-01,"21,49 €"
23,2022-03-03,"22,49 €"
24,2022-03-05,"24,00 €"
25,2022-03-06,"62,00 €"
26,2022-03-08,"24,00 €"
27,2022-03-10,"132,79 €"
28,2022-03-12,"36,00 €"
29,2022-03-13,"47,00 €"
30,2022-03-15,"22,49 €"
31,2022-03-17,"30,00 €"
32,2022-03-19,"22,49 €"
33,2022-03-20,"62,00 €"
34,2022-03-22,"24,00 €"
35,2022-03-24,"36,00 €"
36,2022-03-26,"24,00 €"
37,2022-03-28,"24,00 €"
38,2022-03-29,"24,00 €"
39,2022-03-31,"30,00 €"
40,2022-04-01,"41,00 €"
41,2022-04-02,"54,00 €"
42,2022-04-04,"41,00 €"
43,2022-04-05,"35,99 €"
44,2022-04-07,"47,00 €"
45,2022-04-08,"70,99 €"
46,2022-04-09,"54,00 €"
47,2022-04-11,"38,99 €"
48,2022-04-12,"107,00 €"
49,2022-04-14,"107,00 €"
50,2022-04-15,"42,99 €"
51,2022-04-16,"81,00 €"
52,2022-04-18,"123,00 €"
53,2022-04-19,"100,99 €"
54,2022-04-21,"35,99 €"
55,2022-04-22,"54,00 €"
56,2022-04-23,"67,40 €"
57,2022-04-25,"47,00 €"
58,2022-04-26,"33,49 €"
59,2022-04-28,"54,00 €"
60,2022-04-29,"153,49 €"
61,2022-04-30,"115,99 €"
62,2022-05-02,"45,99 €"
63,2022-05-03,"66,19 €"
64,2022-05-05,"49,99 €"
65,2022-05-06,"66,99 €"
66,2022-05-07,"42,99 €"
67,2022-05-09,"36,00 €"
68,2022-05-10,"46,49 €"
69,2022-05-12,"54,00 €"
70,2022-05-13,"115,99 €"
71,2022-05-14,"62,00 €"
72,2022-05-16,"71,00 €"
73,2022-05-17,"49,99 €"
74,2022-05-19,"39,49 €"
75,2022-05-20,"49,99 €"
76,2022-05-21,"42,99 €"
