,Departure,Price
0,2021-12-12,"54,00 €"
1,2021-12-14,"9,99 €"
2,2021-12-16,"9,99 €"
3,2021-12-18,"19,99 €"
4,2021-12-19,"19,99 €"
5,2021-12-21,"19,99 €"
6,2021-12-23,"19,99 €"
7,2021-12-26,"36,99 €"
8,2021-12-28,"27,49 €"
9,2021-12-30,"24,99 €"
10,2022-01-01,"47,99 €"
11,2022-01-02,"107,99 €"
12,2022-01-04,"77,99 €"
13,2022-01-06,"59,99 €"
14,2022-01-08,"133,99 €"
15,2022-01-09,"115,99 €"
16,2022-01-11,"70,99 €"
17,2022-01-13,"36,00 €"
18,2022-01-15,"26,49 €"
19,2022-01-16,"32,99 €"
20,2022-01-18,"21,99 €"
21,2022-01-20,"23,99 €"
22,2022-01-22,"24,00 €"
23,2022-01-23,"22,00 €"
24,2022-01-25,"24,00 €"
25,2022-01-27,"24,00 €"
26,2022-01-29,"24,00 €"
27,2022-01-30,"24,00 €"
28,2022-02-01,"23,99 €"
29,2022-02-03,"32,39 €"
30,2022-02-05,"23,99 €"
31,2022-02-06,"47,00 €"
32,2022-02-08,"32,39 €"
33,2022-02-10,"62,00 €"
34,2022-02-12,"36,00 €"
35,2022-02-13,"36,89 €"
36,2022-02-15,"23,99 €"
37,2022-02-17,"36,00 €"
38,2022-02-19,"41,00 €"
39,2022-02-20,"100,99 €"
40,2022-02-22,"41,00 €"
41,2022-02-24,"58,99 €"
42,2022-02-26,"62,00 €"
43,2022-02-27,"61,99 €"
44,2022-03-01,"32,39 €"
45,2022-03-03,"32,39 €"
46,2022-03-05,"23,99 €"
47,2022-03-06,"62,00 €"
48,2022-03-08,"36,00 €"
49,2022-03-10,"153,49 €"
50,2022-03-12,"24,00 €"
51,2022-03-13,"54,00 €"
52,2022-03-15,"21,99 €"
53,2022-03-17,"24,00 €"
54,2022-03-19,"23,99 €"
55,2022-03-20,"54,00 €"
56,2022-03-22,"36,00 €"
57,2022-03-24,"22,00 €"
58,2022-03-26,"36,00 €"
59,2022-03-28,"41,00 €"
60,2022-03-29,"61,99 €"
61,2022-03-31,"71,00 €"
62,2022-04-01,"80,99 €"
63,2022-04-02,"80,99 €"
64,2022-04-04,"45,99 €"
65,2022-04-05,"70,99 €"
66,2022-04-07,"47,00 €"
67,2022-04-08,"80,99 €"
68,2022-04-09,"80,99 €"
69,2022-04-11,"133,99 €"
70,2022-04-12,"122,99 €"
