,Departure,Price
0,2021-11-09,"175,79 €"
1,2021-11-11,"383,93 €"
2,2021-11-13,"58,99 €"
3,2021-11-14,"132,79 €"
4,2021-11-16,"133,99 €"
5,2021-11-18,"74,99 €"
6,2021-11-20,"115,99 €"
7,2021-11-21,"155,80 €"
8,2021-11-23,"67,40 €"
9,2021-11-25,"76,49 €"
10,2021-11-27,"47,00 €"
11,2021-11-28,"178,59 €"
12,2021-11-30,"54,00 €"
13,2021-12-02,"175,79 €"
14,2021-12-04,"205,39 €"
15,2021-12-05,"114,19 €"
16,2021-12-07,"49,99 €"
17,2021-12-09,"30,00 €"
18,2021-12-11,"14,99 €"
19,2021-12-12,"14,99 €"
20,2021-12-14,"14,99 €"
21,2021-12-16,"23,99 €"
22,2021-12-18,"35,99 €"
23,2021-12-19,"36,00 €"
24,2021-12-21,"46,99 €"
25,2021-12-23,"81,00 €"
26,2021-12-26,"81,00 €"
27,2021-12-28,"106,99 €"
28,2021-12-30,"142,00 €"
29,2022-01-01,"153,49 €"
30,2022-01-02,"267,99 €"
31,2022-01-04,"174,99 €"
32,2022-01-06,"142,00 €"
33,2022-01-08,"153,49 €"
34,2022-01-09,"174,99 €"
35,2022-01-11,"88,49 €"
36,2022-01-13,"24,00 €"
37,2022-01-15,"24,00 €"
38,2022-01-16,"24,00 €"
39,2022-01-18,"12,99 €"
40,2022-01-20,"13,00 €"
41,2022-01-22,"24,00 €"
42,2022-01-23,"24,00 €"
43,2022-01-25,"13,00 €"
44,2022-01-27,"24,00 €"
45,2022-01-29,"13,00 €"
46,2022-01-30,"13,00 €"
47,2022-02-01,"35,99 €"
48,2022-02-03,"35,99 €"
49,2022-02-05,"36,00 €"
50,2022-02-06,"54,00 €"
51,2022-02-08,"35,99 €"
52,2022-02-10,"51,99 €"
53,2022-02-12,"35,99 €"
54,2022-02-13,"54,00 €"
55,2022-02-15,"35,99 €"
56,2022-02-17,"36,00 €"
57,2022-02-19,"35,99 €"
58,2022-02-20,"88,49 €"
59,2022-02-22,"35,99 €"
60,2022-02-24,"51,99 €"
61,2022-02-26,"66,99 €"
62,2022-02-27,"62,00 €"
63,2022-03-01,"35,99 €"
64,2022-03-03,"35,99 €"
65,2022-03-05,"29,99 €"
66,2022-03-06,"62,00 €"
67,2022-03-08,"35,99 €"
